pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex
2006,6/25/2006,SMI,8,34.03,-120.44,5988,F
2006,6/24/2006,SMI,8,34.03,-120.44,5988,F
2006,7/5/2006,SMI,8,34.03,-120.44,5988,F
2006,7/3/2006,SMI,8,34.03,-120.44,5988,F
2006,7/10/2006,SMI,8,34.03,-120.44,5988,F
2006,7/11/2006,SMI,8,34.03,-120.44,5988,F
2006,7/17/2006,SMI,8,34.03,-120.44,5988,F
2006,7/18/2006,SMI,8,34.03,-120.44,5988,F
2006,7/20/2006,SMI,8,34.03,-120.44,5988,F
2006,7/8/2006,SMI,8,34.03,-120.44,5989,M
2006,7/2/2006,SMI,8,34.03,-120.44,5989,M
2006,7/4/2006,SMI,8,34.03,-120.44,5989,M
2006,7/8/2006,SMI,8,34.03,-120.44,5989,M
2006,7/20/2006,SMI,8,34.03,-120.44,5989,M
2006,6/6/2006,SMI,8,34.03,-120.44,5994,F
2006,6/7/2006,SMI,8,34.03,-120.44,5994,F
2006,6/17/2006,SMI,8,34.03,-120.44,5995,F
2006,6/21/2006,SMI,8,34.03,-120.44,5995,F
2006,6/25/2006,SMI,8,34.03,-120.44,5995,F
2006,6/28/2006,SMI,8,34.03,-120.44,5995,F
2006,7/4/2006,SMI,8,34.03,-120.44,5995,F
2006,6/2/2006,SMI,8,34.03,-120.44,5996,F
2006,6/5/2006,SMI,8,34.03,-120.44,5996,F
2006,6/8/2006,SMI,8,34.03,-120.44,5996,F
2006,6/9/2006,SMI,8,34.03,-120.44,5996,F
2006,6/28/2006,SMI,8,34.03,-120.44,5996,F
2006,7/9/2006,SMI,8,34.03,-120.44,5996,F
2006,6/8/2006,SMI,8,34.03,-120.44,5999,M
2006,6/12/2006,SMI,8,34.03,-120.44,5999,M
2006,6/22/2006,SMI,8,34.03,-120.44,5999,M
2006,7/4/2006,SMI,8,34.03,-120.44,5999,M
2006,7/6/2006,SMI,8,34.03,-120.44,5999,M
2006,6/3/2006,SMI,8,34.03,-120.44,6002,F
2006,6/6/2006,SMI,8,34.03,-120.44,6002,F
2006,6/8/2006,SMI,8,34.03,-120.44,6002,F
2006,6/10/2006,SMI,8,34.03,-120.44,6002,F
2006,6/13/2006,SMI,8,34.03,-120.44,6002,F
2006,6/14/2006,SMI,8,34.03,-120.44,6002,F
2006,6/17/2006,SMI,8,34.03,-120.44,6002,F
2006,6/21/2006,SMI,8,34.03,-120.44,6002,F
2006,6/22/2006,SMI,8,34.03,-120.44,6002,F
2006,7/4/2006,SMI,8,34.03,-120.44,6002,F
2006,7/9/2006,SMI,8,34.03,-120.44,6002,F
2006,7/20/2006,SMI,8,34.03,-120.44,6002,F
2006,6/9/2006,SMI,8,34.03,-120.44,6004,M
2006,6/10/2006,SMI,8,34.03,-120.44,6004,M
2006,6/11/2006,SMI,8,34.03,-120.44,6004,M
2006,6/12/2006,SMI,8,34.03,-120.44,6004,M
2006,6/26/2006,SMI,8,34.03,-120.44,6004,M
2006,7/17/2006,SMI,8,34.03,-120.44,6004,M
2006,6/2/2006,SMI,8,34.03,-120.44,6008,F
2006,6/3/2006,SMI,8,34.03,-120.44,6008,F
2006,6/4/2006,SMI,8,34.03,-120.44,6008,F
2006,6/5/2006,SMI,8,34.03,-120.44,6008,F
2006,6/6/2006,SMI,8,34.03,-120.44,6008,F
2006,6/7/2006,SMI,8,34.03,-120.44,6008,F
2006,6/8/2006,SMI,8,34.03,-120.44,6008,F
2006,6/10/2006,SMI,8,34.03,-120.44,6008,F
2006,6/11/2006,SMI,8,34.03,-120.44,6008,F
2006,6/14/2006,SMI,8,34.03,-120.44,6008,F
2006,6/17/2006,SMI,8,34.03,-120.44,6008,F
2006,6/22/2006,SMI,8,34.03,-120.44,6008,F
2006,6/25/2006,SMI,8,34.03,-120.44,6008,F
2006,7/1/2006,SMI,8,34.03,-120.44,6008,F
2006,7/7/2006,SMI,8,34.03,-120.44,6008,F
2006,7/13/2006,SMI,8,34.03,-120.44,6008,F
2006,7/17/2006,SMI,8,34.03,-120.44,6008,F
2006,6/6/2006,SMI,8,34.03,-120.44,6011,F
2006,6/29/2006,SMI,8,34.03,-120.44,6011,F
2006,7/3/2006,SMI,8,34.03,-120.44,6011,F
2006,6/1/2006,SMI,8,34.03,-120.44,6012,F
2006,6/2/2006,SMI,8,34.03,-120.44,6012,F
2006,6/3/2006,SMI,8,34.03,-120.44,6012,F
2006,6/4/2006,SMI,8,34.03,-120.44,6012,F
2006,6/6/2006,SMI,8,34.03,-120.44,6012,F
2006,6/7/2006,SMI,8,34.03,-120.44,6012,F
2006,6/10/2006,SMI,8,34.03,-120.44,6012,F
2006,6/12/2006,SMI,8,34.03,-120.44,6012,F
2006,6/15/2006,SMI,8,34.03,-120.44,6012,F
2006,6/16/2006,SMI,8,34.03,-120.44,6012,F
2006,6/19/2006,SMI,8,34.03,-120.44,6012,F
2006,6/27/2006,SMI,8,34.03,-120.44,6012,F
2006,6/25/2006,SMI,8,34.03,-120.44,6012,F
2006,7/8/2006,SMI,8,34.03,-120.44,6012,F
2006,7/4/2006,SMI,8,34.03,-120.44,6012,F
2006,7/10/2006,SMI,8,34.03,-120.44,6012,F
2006,6/13/2006,SMI,8,34.03,-120.44,6015,F
2006,7/27/2006,SMI,8,34.03,-120.44,6018,F
2006,6/3/2006,SMI,8,34.03,-120.44,6022,F
2006,6/3/2006,SMI,8,34.03,-120.44,6026,F
2006,6/9/2006,SMI,8,34.03,-120.44,6026,F
2006,6/12/2006,SMI,8,34.03,-120.44,6026,F
2006,6/22/2006,SMI,8,34.03,-120.44,6026,F
2006,6/6/2006,SMI,8,34.03,-120.44,6033,F
2006,6/8/2006,SMI,8,34.03,-120.44,6033,F
2006,6/17/2006,SMI,8,34.03,-120.44,6033,F
2006,6/20/2006,SMI,8,34.03,-120.44,6033,F
2006,6/22/2006,SMI,8,34.03,-120.44,6033,F
2006,7/1/2006,SMI,8,34.03,-120.44,6033,F
2006,7/5/2006,SMI,8,34.03,-120.44,6034,M
2006,6/2/2006,SMI,8,34.03,-120.44,6036,F
2006,6/20/2006,SMI,8,34.03,-120.44,6043,M
2006,6/18/2006,SMI,8,34.03,-120.44,6051,F
2006,7/21/2006,SMI,8,34.03,-120.44,6051,F
2006,7/4/2006,SMI,8,34.03,-120.44,6060,F
2006,6/2/2006,SMI,8,34.03,-120.44,6061,M
2006,6/8/2006,SMI,8,34.03,-120.44,6061,M
2006,6/22/2006,SMI,8,34.03,-120.44,6061,M
2006,7/4/2006,SMI,8,34.03,-120.44,6061,M
2006,6/26/2006,SMI,8,34.03,-120.44,6069,F
2006,7/12/2006,SMI,8,34.03,-120.44,6069,F
2006,6/5/2006,SMI,8,34.03,-120.44,6076,F
2006,6/5/2006,SMI,8,34.03,-120.44,6076,F
2006,6/6/2006,SMI,8,34.03,-120.44,6076,F
2006,6/7/2006,SMI,8,34.03,-120.44,6076,F
2006,6/8/2006,SMI,8,34.03,-120.44,6076,F
2006,6/10/2006,SMI,8,34.03,-120.44,6076,F
2006,6/13/2006,SMI,8,34.03,-120.44,6076,F
2006,6/24/2006,SMI,8,34.03,-120.44,6076,F
2006,7/8/2006,SMI,8,34.03,-120.44,6076,F
2006,7/1/2006,SMI,8,34.03,-120.44,6076,F
2006,7/7/2006,SMI,8,34.03,-120.44,6076,F
2006,7/23/2006,SMI,8,34.03,-120.44,6076,F
2006,7/25/2006,SMI,8,34.03,-120.44,6076,F
2006,6/7/2006,SMI,8,34.03,-120.44,6081,F
2006,6/10/2006,SMI,8,34.03,-120.44,6081,F
2006,6/11/2006,SMI,8,34.03,-120.44,6081,F
2006,6/16/2006,SMI,8,34.03,-120.44,6081,F
2006,6/28/2006,SMI,8,34.03,-120.44,6081,F
2006,6/24/2006,SMI,8,34.03,-120.44,6081,F
2006,7/8/2006,SMI,8,34.03,-120.44,6081,F
2006,6/7/2006,SMI,8,34.03,-120.44,6084,F
2006,7/22/2006,SMI,8,34.03,-120.44,6084,F
2006,6/27/2006,SMI,8,34.03,-120.44,6088,M
2006,7/4/2006,SMI,8,34.03,-120.44,6088,M
2006,6/17/2006,SMI,8,34.03,-120.44,6092,M
2006,6/16/2006,SMI,8,34.03,-120.44,6093,F
2006,6/19/2006,SMI,8,34.03,-120.44,6094,M
2006,6/23/2006,SMI,8,34.03,-120.44,6094,M
2006,6/25/2006,SMI,8,34.03,-120.44,6094,M
2006,7/6/2006,SMI,8,34.03,-120.44,6094,M
2006,6/29/2006,SMI,8,34.03,-120.44,6094,M
2006,6/5/2006,SMI,8,34.03,-120.44,6106,F
2006,7/22/2006,SMI,8,34.03,-120.44,6106,F
2006,6/2/2006,SMI,8,34.03,-120.44,6110,F
2006,6/28/2006,SMI,8,34.03,-120.44,6110,F
2006,6/3/2006,SMI,8,34.03,-120.44,6115,F
2006,6/4/2006,SMI,8,34.03,-120.44,6115,F
2006,6/5/2006,SMI,8,34.03,-120.44,6115,F
2006,6/17/2006,SMI,8,34.03,-120.44,6116,M
2006,6/6/2006,SMI,8,34.03,-120.44,6119,F
2006,6/9/2006,SMI,8,34.03,-120.44,6119,F
2006,6/15/2006,SMI,8,34.03,-120.44,6119,F
2006,7/7/2006,SMI,8,34.03,-120.44,6119,F
2006,7/7/2006,SMI,8,34.03,-120.44,6120,F
2006,6/7/2006,SMI,8,34.03,-120.44,6121,F
2006,6/12/2006,SMI,8,34.03,-120.44,6124,M
2006,7/2/2006,SMI,8,34.03,-120.44,6124,M
2006,6/9/2006,SMI,8,34.03,-120.44,6126,F
2006,6/12/2006,SMI,8,34.03,-120.44,6126,F
2006,7/2/2006,SMI,8,34.03,-120.44,6126,F
2006,7/22/2006,SMI,8,34.03,-120.44,6126,F
2006,6/1/2006,SMI,8,34.03,-120.44,6128,M
2006,6/11/2006,SMI,8,34.03,-120.44,6128,M
2006,6/12/2006,SMI,8,34.03,-120.44,6128,M
2006,6/10/2006,SMI,8,34.03,-120.44,6133,F
2006,6/21/2006,SMI,8,34.03,-120.44,6133,F
2006,6/25/2006,SMI,8,34.03,-120.44,6133,F
2006,6/22/2006,SMI,8,34.03,-120.44,6133,F
2006,7/20/2006,SMI,8,34.03,-120.44,6133,F
2006,7/20/2006,SMI,8,34.03,-120.44,6133,F
2006,6/7/2006,SMI,8,34.03,-120.44,6142,F
2006,6/25/2006,SMI,8,34.03,-120.44,6142,F
2006,7/3/2006,SMI,8,34.03,-120.44,6142,F
2006,7/1/2006,SMI,8,34.03,-120.44,6142,F
2006,7/13/2006,SMI,8,34.03,-120.44,6142,F
2006,6/3/2006,SMI,8,34.03,-120.44,6143,F
2006,6/22/2006,SMI,8,34.03,-120.44,6150,M
2006,6/23/2006,SMI,8,34.03,-120.44,6150,M
2006,6/19/2006,SMI,8,34.03,-120.44,6153,M
2006,6/1/2006,SMI,8,34.03,-120.44,6159,F
2006,6/4/2006,SMI,8,34.03,-120.44,6159,F
2006,6/8/2006,SMI,8,34.03,-120.44,6159,F
2006,6/21/2006,SMI,8,34.03,-120.44,6159,F
2006,6/28/2006,SMI,8,34.03,-120.44,6159,F
2006,7/18/2006,SMI,8,34.03,-120.44,6159,F
2006,7/7/2006,SMI,8,34.03,-120.44,6166,F
2006,7/27/2006,SMI,8,34.03,-120.44,6167,F
2006,6/1/2006,SMI,8,34.03,-120.44,6174,F
2006,6/2/2006,SMI,8,34.03,-120.44,6174,F
2006,6/3/2006,SMI,8,34.03,-120.44,6174,F
2006,6/5/2006,SMI,8,34.03,-120.44,6174,F
2006,6/6/2006,SMI,8,34.03,-120.44,6174,F
2006,6/7/2006,SMI,8,34.03,-120.44,6174,F
2006,6/9/2006,SMI,8,34.03,-120.44,6174,F
2006,6/14/2006,SMI,8,34.03,-120.44,6174,F
2006,6/17/2006,SMI,8,34.03,-120.44,6174,F
2006,6/22/2006,SMI,8,34.03,-120.44,6174,F
2006,6/23/2006,SMI,8,34.03,-120.44,6174,F
2006,7/8/2006,SMI,8,34.03,-120.44,6174,F
2006,7/13/2006,SMI,8,34.03,-120.44,6174,F
2006,7/25/2006,SMI,8,34.03,-120.44,6174,F
2006,6/2/2006,SMI,8,34.03,-120.44,6177,F
2006,6/3/2006,SMI,8,34.03,-120.44,6177,F
2006,6/12/2006,SMI,8,34.03,-120.44,6187,M
2006,6/1/2006,SMI,8,34.03,-120.44,6188,F
2006,6/2/2006,SMI,8,34.03,-120.44,6188,F
2006,6/3/2006,SMI,8,34.03,-120.44,6188,F
2006,6/5/2006,SMI,8,34.03,-120.44,6188,F
2006,6/6/2006,SMI,8,34.03,-120.44,6188,F
2006,6/11/2006,SMI,8,34.03,-120.44,6188,F
2006,6/14/2006,SMI,8,34.03,-120.44,6188,F
2006,6/17/2006,SMI,8,34.03,-120.44,6188,F
2006,7/6/2006,SMI,8,34.03,-120.44,6188,F
2006,6/10/2006,SMI,8,34.03,-120.44,6189,M
2006,6/1/2006,SMI,8,34.03,-120.44,6194,F
2006,6/2/2006,SMI,8,34.03,-120.44,6194,F
2006,6/3/2006,SMI,8,34.03,-120.44,6194,F
2006,6/4/2006,SMI,8,34.03,-120.44,6194,F
2006,6/8/2006,SMI,8,34.03,-120.44,6194,F
2006,6/13/2006,SMI,8,34.03,-120.44,6194,F
2006,6/17/2006,SMI,8,34.03,-120.44,6194,F
2006,6/22/2006,SMI,8,34.03,-120.44,6194,F
2006,6/24/2006,SMI,8,34.03,-120.44,6194,F
2006,7/24/2006,SMI,8,34.03,-120.44,6194,F
2006,6/2/2006,SMI,8,34.03,-120.44,6199,F
2006,6/2/2006,SMI,8,34.03,-120.44,6200,F
2006,6/6/2006,SMI,8,34.03,-120.44,6200,F
2006,6/8/2006,SMI,8,34.03,-120.44,6200,F
2006,6/12/2006,SMI,8,34.03,-120.44,6200,F
2006,6/13/2006,SMI,8,34.03,-120.44,6200,F
2006,6/20/2006,SMI,8,34.03,-120.44,6200,F
2006,6/27/2006,SMI,8,34.03,-120.44,6200,F
2006,6/26/2006,SMI,8,34.03,-120.44,6200,F
2006,7/9/2006,SMI,8,34.03,-120.44,6200,F
2006,6/18/2006,SMI,8,34.03,-120.44,6201,M
2006,7/4/2006,SMI,8,34.03,-120.44,6201,M
2006,6/4/2006,SMI,8,34.03,-120.44,6206,F
2006,6/5/2006,SMI,8,34.03,-120.44,6210,F
2006,6/7/2006,SMI,8,34.03,-120.44,6215,F
2006,6/12/2006,SMI,8,34.03,-120.44,6215,F
2006,7/1/2006,SMI,8,34.03,-120.44,6215,F
2006,7/27/2006,SMI,8,34.03,-120.44,6215,F
2006,6/22/2006,SMI,8,34.03,-120.44,6216,M
2006,7/6/2006,SMI,8,34.03,-120.44,6216,M
2006,6/2/2006,SMI,8,34.03,-120.44,6220,F
2006,7/27/2006,SMI,8,34.03,-120.44,6220,F
2006,7/2/2006,SMI,8,34.03,-120.44,6221,M
2006,6/1/2006,SMI,8,34.03,-120.44,6226,F
2006,6/3/2006,SMI,8,34.03,-120.44,6226,F
2006,6/4/2006,SMI,8,34.03,-120.44,6226,F
2006,6/10/2006,SMI,8,34.03,-120.44,6226,F
2006,6/15/2006,SMI,8,34.03,-120.44,6226,F
2006,6/21/2006,SMI,8,34.03,-120.44,6226,F
2006,6/23/2006,SMI,8,34.03,-120.44,6226,F
2006,6/27/2006,SMI,8,34.03,-120.44,6226,F
2006,6/22/2006,SMI,8,34.03,-120.44,6226,F
2006,6/4/2006,SMI,8,34.03,-120.44,6227,F
2006,6/9/2006,SMI,8,34.03,-120.44,6227,F
2006,6/22/2006,SMI,8,34.03,-120.44,6227,F
2006,6/24/2006,SMI,8,34.03,-120.44,6227,F
2006,7/7/2006,SMI,8,34.03,-120.44,6227,F
2006,7/24/2006,SMI,8,34.03,-120.44,6227,F
2006,6/19/2006,SMI,8,34.03,-120.44,6229,M
2006,6/29/2006,SMI,8,34.03,-120.44,6229,M
2006,6/6/2006,SMI,8,34.03,-120.44,6235,F
2006,6/9/2006,SMI,8,34.03,-120.44,6235,F
2006,6/13/2006,SMI,8,34.03,-120.44,6235,F
2006,6/26/2006,SMI,8,34.03,-120.44,6235,F
2006,6/8/2006,SMI,8,34.03,-120.44,6236,M
2006,6/23/2006,SMI,8,34.03,-120.44,6236,M
2006,6/26/2006,SMI,8,34.03,-120.44,6236,M
2006,6/6/2006,SMI,8,34.03,-120.44,6239,M
2006,6/17/2006,SMI,8,34.03,-120.44,6239,M
2006,6/20/2006,SMI,8,34.03,-120.44,6239,M
2006,7/3/2006,SMI,8,34.03,-120.44,6239,M
2006,7/9/2006,SMI,8,34.03,-120.44,6239,M
2006,6/8/2006,SMI,8,34.03,-120.44,6240,F
2006,6/9/2006,SMI,8,34.03,-120.44,6240,F
2006,6/13/2006,SMI,8,34.03,-120.44,6240,F
2006,6/14/2006,SMI,8,34.03,-120.44,6240,F
2006,6/19/2006,SMI,8,34.03,-120.44,6240,F
2006,6/20/2006,SMI,8,34.03,-120.44,6240,F
2006,6/26/2006,SMI,8,34.03,-120.44,6240,F
2006,6/25/2006,SMI,8,34.03,-120.44,6240,F
2006,6/24/2006,SMI,8,34.03,-120.44,6240,F
2006,7/5/2006,SMI,8,34.03,-120.44,6240,F
2006,7/2/2006,SMI,8,34.03,-120.44,6240,F
2006,7/4/2006,SMI,8,34.03,-120.44,6240,F
2006,7/10/2006,SMI,8,34.03,-120.44,6240,F
2006,7/18/2006,SMI,8,34.03,-120.44,6240,F
2006,7/24/2006,SMI,8,34.03,-120.44,6240,F
2006,6/15/2006,SMI,8,34.03,-120.44,6245,M
2006,6/11/2006,SMI,8,34.03,-120.44,6246,F
2006,6/17/2006,SMI,8,34.03,-120.44,6246,F
2006,6/18/2006,SMI,8,34.03,-120.44,6246,F
2006,7/8/2006,SMI,8,34.03,-120.44,6246,F
2006,6/29/2006,SMI,8,34.03,-120.44,6246,F
2006,7/7/2006,SMI,8,34.03,-120.44,6246,F
2006,7/13/2006,SMI,8,34.03,-120.44,6246,F
2006,6/1/2006,SMI,8,34.03,-120.44,6248,M
2006,6/24/2006,SMI,8,34.03,-120.44,6248,M
2006,7/2/2006,SMI,8,34.03,-120.44,6248,M
2006,6/10/2006,SMI,8,34.03,-120.44,6260,F
2006,6/14/2006,SMI,8,34.03,-120.44,6260,F
2006,7/3/2006,SMI,8,34.03,-120.44,6260,F
2006,7/13/2006,SMI,8,34.03,-120.44,6260,F
2006,7/21/2006,SMI,8,34.03,-120.44,6260,F
2006,6/28/2006,SMI,8,34.03,-120.44,6264,F
2006,6/10/2006,SMI,8,34.03,-120.44,6267,F
2006,6/12/2006,SMI,8,34.03,-120.44,6267,F
2006,6/14/2006,SMI,8,34.03,-120.44,6267,F
2006,6/15/2006,SMI,8,34.03,-120.44,6267,F
2006,6/17/2006,SMI,8,34.03,-120.44,6267,F
2006,6/19/2006,SMI,8,34.03,-120.44,6267,F
2006,6/20/2006,SMI,8,34.03,-120.44,6267,F
2006,6/23/2006,SMI,8,34.03,-120.44,6267,F
2006,7/2/2006,SMI,8,34.03,-120.44,6267,F
2006,7/3/2006,SMI,8,34.03,-120.44,6267,F
2006,6/16/2006,SMI,8,34.03,-120.44,6269,F
2006,7/5/2006,SMI,8,34.03,-120.44,6269,F
2006,6/17/2006,SMI,8,34.03,-120.44,6271,M
2006,6/28/2006,SMI,8,34.03,-120.44,6271,M
2006,6/10/2006,SMI,8,34.03,-120.44,6273,F
2006,7/3/2006,SMI,8,34.03,-120.44,6274,F
2006,6/6/2006,SMI,8,34.03,-120.44,6275,F
2006,6/1/2006,SMI,8,34.03,-120.44,6276,F
2006,6/2/2006,SMI,8,34.03,-120.44,6276,F
2006,6/6/2006,SMI,8,34.03,-120.44,6276,F
2006,6/14/2006,SMI,8,34.03,-120.44,6276,F
2006,6/20/2006,SMI,8,34.03,-120.44,6276,F
2006,6/23/2006,SMI,8,34.03,-120.44,6276,F
2006,7/5/2006,SMI,8,34.03,-120.44,6276,F
2006,6/29/2006,SMI,8,34.03,-120.44,6276,F
2006,7/6/2006,SMI,8,34.03,-120.44,6276,F
2006,7/10/2006,SMI,8,34.03,-120.44,6276,F
2006,7/13/2006,SMI,8,34.03,-120.44,6276,F
2006,7/17/2006,SMI,8,34.03,-120.44,6276,F
2006,7/25/2006,SMI,8,34.03,-120.44,6276,F
2006,6/26/2006,SMI,8,34.03,-120.44,6277,F
2006,7/22/2006,SMI,8,34.03,-120.44,6277,F
2006,6/1/2006,SMI,8,34.03,-120.44,6283,F
2006,6/2/2006,SMI,8,34.03,-120.44,6283,F
2006,6/4/2006,SMI,8,34.03,-120.44,6283,F
2006,6/11/2006,SMI,8,34.03,-120.44,6283,F
2006,6/23/2006,SMI,8,34.03,-120.44,6283,F
2006,6/22/2006,SMI,8,34.03,-120.44,6283,F
2006,7/2/2006,SMI,8,34.03,-120.44,6283,F
2006,6/2/2006,SMI,8,34.03,-120.44,6288,F
2006,6/6/2006,SMI,8,34.03,-120.44,6288,F
2006,7/25/2006,SMI,8,34.03,-120.44,6288,F
2006,6/5/2006,SMI,8,34.03,-120.44,6295,M
2006,6/20/2006,SMI,8,34.03,-120.44,6299,M
2006,7/6/2006,SMI,8,34.03,-120.44,6299,M
2006,6/1/2006,SMI,8,34.03,-120.44,6311,F
2006,6/16/2006,SMI,8,34.03,-120.44,6311,F
2006,7/12/2006,SMI,8,34.03,-120.44,6311,F
2006,6/8/2006,SMI,8,34.03,-120.44,6313,F
2006,6/12/2006,SMI,8,34.03,-120.44,6313,F
2006,6/24/2006,SMI,8,34.03,-120.44,6313,F
2006,6/28/2006,SMI,8,34.03,-120.44,6313,F
2006,7/20/2006,SMI,8,34.03,-120.44,6313,F
2006,6/22/2006,SMI,8,34.03,-120.44,6315,M
2006,7/20/2006,SMI,8,34.03,-120.44,6315,M
2006,6/25/2006,SMI,8,34.03,-120.44,6320,F
2006,7/9/2006,SMI,8,34.03,-120.44,6320,F
2006,7/9/2006,SMI,8,34.03,-120.44,6320,F
2006,7/8/2006,SMI,8,34.03,-120.44,6320,F
2006,6/3/2006,SMI,8,34.03,-120.44,6321,F
2006,6/8/2006,SMI,8,34.03,-120.44,6321,F
2006,6/17/2006,SMI,8,34.03,-120.44,6321,F
2006,6/19/2006,SMI,8,34.03,-120.44,6321,F
2006,6/23/2006,SMI,8,34.03,-120.44,6321,F
2006,6/22/2006,SMI,8,34.03,-120.44,6321,F
2006,7/9/2006,SMI,8,34.03,-120.44,6321,F
2006,7/8/2006,SMI,8,34.03,-120.44,6321,F
2006,6/2/2006,SMI,8,34.03,-120.44,6324,F
2006,6/29/2006,SMI,8,34.03,-120.44,6324,F
2006,7/23/2006,SMI,8,34.03,-120.44,6324,F
2006,6/5/2006,SMI,8,34.03,-120.44,6325,F
2006,6/9/2006,SMI,8,34.03,-120.44,6325,F
2006,6/10/2006,SMI,8,34.03,-120.44,6325,F
2006,6/23/2006,SMI,8,34.03,-120.44,6325,F
2006,6/13/2006,SMI,8,34.03,-120.44,6328,F
2006,7/3/2006,SMI,8,34.03,-120.44,6328,F
2006,6/7/2006,SMI,8,34.03,-120.44,6333,M
2006,6/8/2006,SMI,8,34.03,-120.44,6333,M
2006,6/12/2006,SMI,8,34.03,-120.44,6333,M
2006,6/16/2006,SMI,8,34.03,-120.44,6333,M
2006,6/6/2006,SMI,8,34.03,-120.44,6335,F
2006,6/9/2006,SMI,8,34.03,-120.44,6338,F
2006,6/11/2006,SMI,8,34.03,-120.44,6338,F
2006,6/12/2006,SMI,8,34.03,-120.44,6338,F
2006,6/14/2006,SMI,8,34.03,-120.44,6338,F
2006,6/15/2006,SMI,8,34.03,-120.44,6338,F
2006,6/17/2006,SMI,8,34.03,-120.44,6338,F
2006,6/22/2006,SMI,8,34.03,-120.44,6338,F
2006,6/26/2006,SMI,8,34.03,-120.44,6338,F
2006,6/7/2006,SMI,8,34.03,-120.44,6339,F
2006,6/1/2006,SMI,8,34.03,-120.44,6342,F
2006,6/2/2006,SMI,8,34.03,-120.44,6342,F
2006,6/4/2006,SMI,8,34.03,-120.44,6342,F
2006,6/5/2006,SMI,8,34.03,-120.44,6342,F
2006,6/10/2006,SMI,8,34.03,-120.44,6342,F
2006,6/13/2006,SMI,8,34.03,-120.44,6342,F
2006,6/16/2006,SMI,8,34.03,-120.44,6342,F
2006,6/19/2006,SMI,8,34.03,-120.44,6342,F
2006,7/20/2006,SMI,8,34.03,-120.44,6342,F
2006,6/13/2006,SMI,8,34.03,-120.44,6345,M
2006,5/31/2006,SMI,8,34.03,-120.44,6346,F
2006,6/1/2006,SMI,8,34.03,-120.44,6346,F
2006,6/2/2006,SMI,8,34.03,-120.44,6346,F
2006,6/5/2006,SMI,8,34.03,-120.44,6346,F
2006,6/13/2006,SMI,8,34.03,-120.44,6346,F
2006,6/14/2006,SMI,8,34.03,-120.44,6346,F
2006,6/16/2006,SMI,8,34.03,-120.44,6346,F
2006,6/23/2006,SMI,8,34.03,-120.44,6346,F
2006,7/6/2006,SMI,8,34.03,-120.44,6346,F
2006,7/8/2006,SMI,8,34.03,-120.44,6346,F
2006,6/1/2006,SMI,8,34.03,-120.44,6347,F
2006,6/2/2006,SMI,8,34.03,-120.44,6347,F
2006,6/3/2006,SMI,8,34.03,-120.44,6347,F
2006,6/4/2006,SMI,8,34.03,-120.44,6347,F
2006,6/9/2006,SMI,8,34.03,-120.44,6347,F
2006,6/13/2006,SMI,8,34.03,-120.44,6347,F
2006,6/17/2006,SMI,8,34.03,-120.44,6347,F
2006,6/21/2006,SMI,8,34.03,-120.44,6347,F
2006,6/23/2006,SMI,8,34.03,-120.44,6347,F
2006,6/22/2006,SMI,8,34.03,-120.44,6347,F
2006,6/28/2006,SMI,8,34.03,-120.44,6347,F
2006,7/12/2006,SMI,8,34.03,-120.44,6347,F
2006,6/9/2006,SMI,8,34.03,-120.44,6348,F
2006,6/21/2006,SMI,8,34.03,-120.44,6348,F
2006,6/2/2006,SMI,8,34.03,-120.44,6351,F
2006,6/12/2006,SMI,8,34.03,-120.44,6351,F
2006,6/13/2006,SMI,8,34.03,-120.44,6351,F
2006,7/8/2006,SMI,8,34.03,-120.44,6351,F
2006,7/3/2006,SMI,8,34.03,-120.44,6354,F
2006,6/13/2006,SMI,8,34.03,-120.44,6356,F
2006,6/21/2006,SMI,8,34.03,-120.44,6356,F
2006,7/21/2006,SMI,8,34.03,-120.44,6356,F
2006,6/6/2006,SMI,8,34.03,-120.44,6374,F
2006,7/10/2006,SMI,8,34.03,-120.44,6378,F
2006,6/2/2006,SMI,8,34.03,-120.44,6383,F
2006,6/4/2006,SMI,8,34.03,-120.44,6383,F
2006,6/12/2006,SMI,8,34.03,-120.44,6383,F
2006,6/16/2006,SMI,8,34.03,-120.44,6383,F
2006,6/21/2006,SMI,8,34.03,-120.44,6383,F
2006,6/26/2006,SMI,8,34.03,-120.44,6383,F
2006,6/25/2006,SMI,8,34.03,-120.44,6383,F
2006,6/25/2006,SMI,8,34.03,-120.44,6383,F
2006,6/23/2006,SMI,8,34.03,-120.44,6383,F
2006,7/10/2006,SMI,8,34.03,-120.44,6383,F
2006,7/12/2006,SMI,8,34.03,-120.44,6383,F
2006,7/20/2006,SMI,8,34.03,-120.44,6383,F
2006,6/4/2006,SMI,8,34.03,-120.44,6387,F
2006,6/5/2006,SMI,8,34.03,-120.44,6387,F
2006,6/12/2006,SMI,8,34.03,-120.44,6387,F
2006,6/15/2006,SMI,8,34.03,-120.44,6387,F
2006,6/23/2006,SMI,8,34.03,-120.44,6387,F
2006,6/25/2006,SMI,8,34.03,-120.44,6387,F
2006,6/25/2006,SMI,8,34.03,-120.44,6387,F
2006,6/29/2006,SMI,8,34.03,-120.44,6387,F
2006,7/6/2006,SMI,8,34.03,-120.44,6387,F
2006,7/8/2006,SMI,8,34.03,-120.44,6387,F
