pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex,code,withpup
98,7/19/1998,ANI,9,37.18,122.4,2863,F,,
96,7/27/1996,ANI,9,37.18,122.4,2863,F,,
96,7/28/1996,ANI,9,37.18,122.4,2863,F,,
96,8/7/1996,ANI,9,37.18,122.4,2863,F,,
98,7/16/1998,FAR,10,37.72,123.02,2863,F,SG,
98,7/16/1998,FAR,10,37.72,123.02,2863,F,EL,
97,7/10/1997,ANI,9,37.18,122.4,2863,F,,
99,6/3/1999,SMI,8,34.03,120.44,2863,F,EJR,Y
99,7/30/1999,ANI,9,37.18,122.4,2863,F,,
2000,5/30/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,6/10/2000,SMI,8,34.03,120.44,2863,F,EJR,Y
2000,6/11/2000,SMI,8,34.03,120.44,2863,F,EJR,Y
2000,6/9/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,6/13/2000,SMI,8,34.03,120.44,2863,F,EJR,Y
2000,6/17/2000,SMI,8,34.03,120.44,2863,F,EJR,Y
2000,6/14/2000,SMI,8,34.03,120.44,2863,F,EJR,Y
2000,6/15/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,6/16/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,6/23/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,7/7/2000,SMI,8,34.03,120.44,2863,F,EJR,
2000,7/23/2000,ANI,9,37.18,122.4,2863,F,17,
2000,7/25/2000,ANI,9,37.18,122.4,2863,F,17,
2001,5/27/2001,SMI,8,34.03,120.44,2863,F,EJR,
2001,6/13/2001,SMI,8,34.03,120.44,2863,F,EJR,Y
2001,6/15/2001,SMI,8,34.03,120.44,2863,F,EJR,Y
2001,6/17/2001,SMI,8,34.03,120.44,2863,F,EJR,Y
2001,7/9/2001,SMI,8,34.03,120.44,2863,F,EJR,Y
98,7/29/1998,ANI,9,37.18,122.4,2865,F,,
96,7/14/1996,ANI,9,37.18,122.4,2865,F,,
96,7/6/1996,SMI,8,34.03,120.44,2865,F,LNC,
97,6/23/1997,SMI,8,34.03,120.44,2865,F,EAC,
97,6/23/1997,SMI,8,34.03,120.44,2865,F,WAC,
97,7/12/1997,SMI,8,34.03,120.44,2865,F,MAG,
99,5/23/1999,SMI,8,34.03,120.44,2865,F,MAG,P
99,6/21/1999,SMI,8,34.03,120.44,2865,F,MAG,
99,7/22/1999,SMI,8,34.03,120.44,2865,F,MAG,
99,7/7/1999,ANI,9,37.18,122.4,2865,F,,
99,8/9/1999,ANI,9,37.18,122.4,2865,F,,
99,7/22/1999,ANI,9,37.18,122.4,2865,F,,
2000,5/21/2000,SMI,8,34.03,120.44,2865,F,OCV,P
2000,6/10/2000,SMI,8,34.03,120.44,2865,F,OCV,Y
2000,6/4/2000,SMI,8,34.03,120.44,2865,F,OCV,Y
2000,6/11/2000,SMI,8,34.03,120.44,2865,F,WAC,Y
2000,6/17/2000,SMI,8,34.03,120.44,2865,F,OCV,
2000,5/25/2000,SMI,8,34.03,120.44,2865,F,OCV,
2000,6/22/2000,SMI,8,34.03,120.44,2865,F,OCV,Y
2000,7/29/2000,ANI,9,37.18,122.4,2865,F,17,
2001,6/6/2001,SMI,8,34.03,120.44,2865,F,EACS,
2001,6/22/2001,SMI,8,34.03,120.44,2865,F,MAG,Y
2001,7/3/2001,SMI,8,34.03,120.44,2865,F,MAG,
2001,7/2/2001,SMI,8,34.03,120.44,2865,F,OCV,
2002,5/29/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/3/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/5/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/9/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/11/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/15/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/25/2002,SMI,8,34.03,120.44,2865,F,WSR,
2002,6/29/2002,SMI,8,34.03,120.44,2865,F,EACS,
2002,7/14/2002,SMI,8,34.03,120.44,2865,F,OCV,
2002,7/23/2002,SMI,8,34.03,120.44,2865,F,MAG,
2003,6/4/2003,SMI,8,34.03,120.44,2865,F,WSR,Y
2003,6/8/2003,SMI,8,34.03,120.44,2865,F,WSR,Y
2003,6/9/2003,SMI,8,34.03,120.44,2865,F,WSR,Y
2003,7/1/2003,ANI,9,37.18,122.4,2865,F,17,
2004,6/3/2004,SMI,8,34.03,120.44,2865,F,WSR,Y
2005,6/13/2005,SMI,8,34.03,120.44,2865,F,PCV,
2005,6/15/2005,SMI,8,34.03,120.44,2865,F,PCV,Y
2005,6/23/2005,SMI,8,34.03,120.44,2865,F,PCV,
2005,6/28/2005,SMI,8,34.03,120.44,2865,F,PCV,
2005,7/9/2005,SMI,8,34.03,120.44,2865,F,PCV,
2005,7/21/2005,SMI,8,34.03,120.44,2865,F,PCV,
2006,6/3/2006,SMI,8,34.03,120.44,2865,F,PCV,Y
2006,6/8/2006,SMI,8,34.03,120.44,2865,F,PCV,
2006,6/11/2006,SMI,8,34.03,120.44,2865,F,PCV,
2006,7/8/2006,SMI,8,34.03,120.44,2865,F,PCV,
2006,7/3/2006,SMI,8,34.03,120.44,2865,F,PCV,
2006,7/25/2006,SMI,8,34.03,120.44,2865,F,PCV,
2007,6/4/2007,SMI,8,34.03,120.44,2865,F,PCV,
2007,6/21/2007,SMI,8,34.03,120.44,2865,F,WSR,
2007,7/17/2007,SMI,8,34.03,120.44,2865,F,PCV,
2007,7/23/2007,ANI,9,37.18,122.4,2865,F,17,
2008,6/1/2008,SMI,8,34.03,120.44,2865,F,WSR,Y
2008,6/3/2008,SMI,8,34.03,120.44,2865,F,EAC,Y
2008,6/13/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,6/17/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,6/20/2008,SMI,8,34.03,120.44,2865,F,PCV,
2008,6/25/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/4/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/6/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/13/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/14/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/14/2008,SMI,8,34.03,120.44,2865,F,WSR,Y
2008,7/15/2008,SMI,8,34.03,120.44,2865,F,WSR,
2008,7/30/2008,SMI,8,34.03,120.44,2865,F,WSR,
98,6/8/1998,ANI,9,37.18,122.4,2866,F,,
98,6/12/1998,ANI,9,37.18,122.4,2866,F,,
98,6/12/1998,ANI,9,37.18,122.4,2866,F,,
98,6/15/1998,ANI,9,37.18,122.4,2866,F,,
96,7/4/1996,ANI,9,37.18,122.4,2866,F,,
98,7/6/1998,ANI,9,37.18,122.4,2866,F,,
96,7/7/1996,ANI,9,37.18,122.4,2866,F,,
96,7/10/1996,ANI,9,37.18,122.4,2866,F,,
96,8/1/1996,ANI,9,37.18,122.4,2866,F,,
98,8/3/1998,ANI,9,37.18,122.4,2866,F,,
96,8/6/1996,ANI,9,37.18,122.4,2866,F,,
97,5/24/1997,SMI,8,34.03,120.44,2866,F,EAC,
97,5/25/1997,SMI,8,34.03,120.44,2866,F,WAC,
97,6/30/1997,SMI,8,34.03,120.44,2866,F,WAC,
97,8/3/1997,ANI,9,37.18,122.4,2866,F,,
99,6/4/1999,SMI,8,34.03,120.44,2866,F,WAC,
99,6/6/1999,SMI,8,34.03,120.44,2866,F,EAC,Y
99,7/8/1999,SMI,8,34.03,120.44,2866,F,EAC,
99,7/19/1999,ANI,9,37.18,122.4,2866,F,,
99,7/22/1999,ANI,9,37.18,122.4,2866,F,,
99,7/26/1999,ANI,9,37.18,122.4,2866,F,,
99,7/28/1999,ANI,9,37.18,122.4,2866,F,,
99,8/2/1999,ANI,9,37.18,122.4,2866,F,,
99,8/9/1999,ANI,9,37.18,122.4,2866,F,,
2000,6/5/2000,SMI,8,34.03,120.44,2866,F,WAC,Y
2000,6/4/2000,SMI,8,34.03,120.44,2866,F,WAC,P
2000,7/2/2000,SMI,8,34.03,120.44,2866,F,WAC,
2000,7/10/2000,SMI,8,34.03,120.44,2866,F,WAC,
2000,7/10/2000,SMI,8,34.03,120.44,2866,F,WAC,
2000,8/4/2000,ANI,9,37.18,122.4,2866,F,17,
2000,7/23/2000,ANI,9,37.18,122.4,2866,F,17,
2000,8/15/2000,ANI,9,37.18,122.4,2866,F,17,
2000,7/26/2000,ANI,9,37.18,122.4,2866,F,17,
2000,7/20/2000,ANI,9,37.18,122.4,2866,F,17,
2000,7/23/2000,ANI,9,37.18,122.4,2866,F,17,
2000,7/29/2000,ANI,9,37.18,122.4,2866,F,17,
2000,8/15/2000,ANI,9,37.18,122.4,2866,F,17,
2002,6/10/2002,SMI,8,34.03,120.44,2866,F,WAC,Y
2002,6/12/2002,SMI,8,34.03,120.44,2866,F,WAC,Y
2002,6/13/2002,SMI,8,34.03,120.44,2866,F,WAC,Y
2002,7/18/2002,SMI,8,34.03,120.44,2866,F,SCV,
2001,6/11/2001,ANI,9,37.18,122.4,2866,F,17,
2001,7/17/2001,ANI,9,37.18,122.4,2866,F,17,
2001,7/23/2001,ANI,9,37.18,122.4,2866,F,17,
2001,7/24/2001,ANI,9,37.18,122.4,2866,F,17,
2001,7/27/2001,ANI,9,37.18,122.4,2866,F,19,
2001,7/30/2001,ANI,9,37.18,122.4,2866,F,19,
2001,7/31/2001,ANI,9,37.18,122.4,2866,F,17,
2001,8/14/2001,ANI,9,37.18,122.4,2866,F,17,
2001,8/7/2001,ANI,9,37.18,122.4,2866,F,19,
2003,6/23/2003,ANI,9,37.18,122.4,2866,F,17,
2003,7/11/2003,ANI,9,37.18,122.4,2866,F,17,
2003,7/15/2003,ANI,9,37.18,122.4,2866,F,19,
2003,7/22/2003,ANI,9,37.18,122.4,2866,F,1,
2004,6/9/2004,SMI,8,34.03,120.44,2866,F,LTC,Y
2004,6/14/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,6/15/2004,SMI,8,34.03,120.44,2866,F,LTC,Y
2004,6/16/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,6/17/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,6/18/2004,SMI,8,34.03,120.44,2866,F,LTC,Y
2004,6/23/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,6/30/2004,SMI,8,34.03,120.44,2866,F,LTC,Y
2004,7/6/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,7/10/2004,SMI,8,34.03,120.44,2866,F,LTC,
2004,7/11/2004,SMI,8,34.03,120.44,2866,F,LTC,Y
2004,7/18/2004,SMI,8,34.03,120.44,2866,F,LTC,
2005,6/15/2005,SMI,8,34.03,120.44,2866,F,LTC,
2005,6/17/2005,SMI,8,34.03,120.44,2866,F,LTC,Y
2005,6/19/2005,SMI,8,34.03,120.44,2866,F,LTC,Y
2005,6/20/2005,SMI,8,34.03,120.44,2866,F,LTC,Y
2005,6/24/2005,SMI,8,34.03,120.44,2866,F,LTC,Y
2005,7/14/2005,SMI,8,34.03,120.44,2866,F,LNC,
2005,7/15/2005,SMI,8,34.03,120.44,2866,F,LNC,
2006,6/6/2006,SMI,8,34.03,120.44,2866,F,EAC,
2006,6/13/2006,SMI,8,34.03,120.44,2866,F,LTC,
2006,6/14/2006,SMI,8,34.03,120.44,2866,F,LTC,Y
2006,6/16/2006,SMI,8,34.03,120.44,2866,F,LTC,
2006,6/17/2006,SMI,8,34.03,120.44,2866,F,LTC,Y
2006,6/19/2006,SMI,8,34.03,120.44,2866,F,LTC,Y
2006,6/20/2006,SMI,8,34.03,120.44,2866,F,LTC,Y
2006,6/28/2006,SMI,8,34.03,120.44,2866,F,LTC,
2006,7/5/2006,SMI,8,34.03,120.44,2866,F,LTC,Y
2006,7/8/2006,SMI,8,34.03,120.44,2866,F,LTC,
2006,7/7/2006,SMI,8,34.03,120.44,2866,F,LTC,
2007,6/4/2007,SMI,8,34.03,120.44,2866,F,WAC,
2007,6/9/2007,SMI,8,34.03,120.44,2866,F,LTC,P
2007,6/17/2007,SMI,8,34.03,120.44,2866,F,OCV,
2007,6/23/2007,SMI,8,34.03,120.44,2866,F,LTC,
2007,6/27/2007,SMI,8,34.03,120.44,2866,F,LTC,
2007,6/30/2007,SMI,8,34.03,120.44,2866,F,LTC,
2007,7/3/2007,SMI,8,34.03,120.44,2866,F,LTC,
2008,5/24/2008,SMI,8,34.03,120.44,2866,F,EAC,P
2008,6/11/2008,SMI,8,34.03,120.44,2866,F,LTC,Y
2008,6/12/2008,SMI,8,34.03,120.44,2866,F,LTC,
2008,6/14/2008,SMI,8,34.03,120.44,2866,F,LTC,
2008,6/21/2008,SMI,8,34.03,120.44,2866,F,LTC,
2008,7/10/2008,SMI,8,34.03,120.44,2866,F,LTC,
2008,7/18/2008,SMI,8,34.03,120.44,2866,F,LTC,
96,6/30/1996,ANI,9,37.18,122.4,2868,F,,
97,6/18/1997,SMI,8,34.03,120.44,2868,F,WTB,
97,7/19/1997,SMI,8,34.03,120.44,2868,F,WJR,
99,5/23/1999,SMI,8,34.03,120.44,2868,F,WAC,
99,6/2/1999,SMI,8,34.03,120.44,2868,F,WAC,
99,6/3/1999,SMI,8,34.03,120.44,2868,F,WJR,Y
99,6/6/1999,SMI,8,34.03,120.44,2868,F,WJR,Y
99,6/23/1999,SMI,8,34.03,120.44,2868,F,WJR,Y
99,7/7/1999,SMI,8,34.03,120.44,2868,F,WJR,N
2000,5/23/2000,SMI,8,34.03,120.44,2868,F,WJR,P
2000,6/10/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/7/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/8/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/9/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/5/2000,SMI,8,34.03,120.44,2868,F,WJR,
2000,6/11/2000,SMI,8,34.03,120.44,2868,F,WJR,
2000,6/13/2000,SMI,8,34.03,120.44,2868,F,WJR,
2000,6/14/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/18/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/15/2000,SMI,8,34.03,120.44,2868,F,WJR,Y
2000,6/23/2000,SMI,8,34.03,120.44,2868,F,WJR,
2000,7/13/2000,SMI,8,34.03,120.44,2868,F,WJR,
2001,6/17/2001,SMI,8,34.03,120.44,2868,F,WJR,Y
2001,6/19/2001,SMI,8,34.03,120.44,2868,F,WJR,Y
2001,6/21/2001,SMI,8,34.03,120.44,2868,F,WJR,
2001,6/22/2001,SMI,8,34.03,120.44,2868,F,WJR,Y
2001,6/24/2001,SMI,8,34.03,120.44,2868,F,WJR,
2001,6/25/2001,SMI,8,34.03,120.44,2868,F,WJR,Y
2001,7/10/2001,SMI,8,34.03,120.44,2868,F,WJR,
2002,6/9/2002,SMI,8,34.03,120.44,2868,F,WAC,Y
2002,6/14/2002,SMI,8,34.03,120.44,2868,F,WJR,Y
2002,6/16/2002,SMI,8,34.03,120.44,2868,F,WJR,Y
2002,6/22/2002,SMI,8,34.03,120.44,2868,F,WJR,
2002,7/13/2002,SMI,8,34.03,120.44,2868,F,WJR,
2001,6/11/2001,ANI,9,37.18,122.4,2868,F,17,
2003,6/19/2003,SMI,8,34.03,120.44,2868,F,WTB,
2003,6/21/2003,SMI,8,34.03,120.44,2868,F,WTB,Y
2003,6/22/2003,SMI,8,34.03,120.44,2868,F,WTB,
2003,6/24/2003,SMI,8,34.03,120.44,2868,F,WTB,Y
2003,6/25/2003,SMI,8,34.03,120.44,2868,F,WTB,Y
2003,6/27/2003,SMI,8,34.03,120.44,2868,F,WTB,
2003,7/7/2003,SMI,8,34.03,120.44,2868,F,WTB,
2004,6/22/2004,SMI,8,34.03,120.44,2868,F,CTB,Y
2004,6/25/2004,SMI,8,34.03,120.44,2868,F,CTB,
2004,6/28/2004,SMI,8,34.03,120.44,2868,F,CTB,
2004,7/2/2004,SMI,8,34.03,120.44,2868,F,CTB,
2005,5/30/2005,SMI,8,34.03,120.44,2868,F,WJR,
2005,6/15/2005,SMI,8,34.03,120.44,2868,F,EJR,Y
2005,6/16/2005,SMI,8,34.03,120.44,2868,F,EJR,Y
2005,6/18/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,6/20/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,6/22/2005,SMI,8,34.03,120.44,2868,F,EJR,Y
2005,6/25/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,6/28/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,7/9/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,7/14/2005,SMI,8,34.03,120.44,2868,F,EJR,
2005,7/25/2005,SMI,8,34.03,120.44,2868,F,PBP,
2006,6/7/2006,SMI,8,34.03,120.44,2868,F,EAC,
2006,6/9/2006,SMI,8,34.03,120.44,2868,F,WJR,P
2006,6/11/2006,SMI,8,34.03,120.44,2868,F,WJR,
2006,6/12/2006,SMI,8,34.03,120.44,2868,F,WJR,Y
2006,6/13/2006,SMI,8,34.03,120.44,2868,F,WJR,
2006,6/25/2006,SMI,8,34.03,120.44,2868,F,WJR,Y
2006,7/8/2006,SMI,8,34.03,120.44,2868,F,WJR,
2007,6/13/2007,SMI,8,34.03,120.44,2868,F,WJR,
2007,6/15/2007,SMI,8,34.03,120.44,2868,F,WJR,Y
2007,6/17/2007,SMI,8,34.03,120.44,2868,F,WJR,
2007,6/19/2007,SMI,8,34.03,120.44,2868,F,WJR,
2007,6/23/2007,SMI,8,34.03,120.44,2868,F,WJR,
2007,6/27/2007,SMI,8,34.03,120.44,2868,F,WJR,Y
2007,7/4/2007,SMI,8,34.03,120.44,2868,F,WJR,
2007,7/12/2007,SMI,8,34.03,120.44,2868,F,WAC,
2008,6/7/2008,SMI,8,34.03,120.44,2868,F,WJR,
2008,6/10/2008,SMI,8,34.03,120.44,2868,F,WJR,Y
2008,6/12/2008,SMI,8,34.03,120.44,2868,F,WJR,
2008,6/13/2008,SMI,8,34.03,120.44,2868,F,EJR,
2008,6/16/2008,SMI,8,34.03,120.44,2868,F,WJR,
2008,6/25/2008,SMI,8,34.03,120.44,2868,F,WJR,Y
2008,7/8/2008,SMI,8,34.03,120.44,2868,F,WJR,Y
96,7/6/1996,ANI,9,37.18,122.4,2871,F,,
96,7/7/1996,ANI,9,37.18,122.4,2871,F,,
98,7/10/1998,ANI,9,37.18,122.4,2871,F,,
98,7/20/1998,ANI,9,37.18,122.4,2871,F,,
98,6/29/1998,ANI,9,37.18,122.4,2871,F,,
98,7/6/1998,ANI,9,37.18,122.4,2871,F,,
98,7/14/1998,ANI,9,37.18,122.4,2871,F,,
97,8/4/1997,ANI,9,37.18,122.4,2871,F,,
2000,5/22/2000,SMI,8,34.03,120.44,2871,F,EACS,
2000,5/25/2000,SMI,8,34.03,120.44,2871,F,EAC,
2000,5/29/2000,SMI,8,34.03,120.44,2871,F,EACS,
2000,6/4/2000,SMI,8,34.03,120.44,2871,F,ETB,
2000,7/1/2000,SMI,8,34.03,120.44,2871,F,EACS,
2000,7/2/2000,SMI,8,34.03,120.44,2871,F,EACS,
2002,5/29/2002,SMI,8,34.03,120.44,2871,F,EACS,
2002,5/29/2002,SMI,8,34.03,120.44,2871,F,WJR,
2002,6/16/2002,SMI,8,34.03,120.44,2871,F,EACS,P
2003,6/6/2003,SMI,8,34.03,120.44,2871,F,NWP,
2003,6/13/2003,SMI,8,34.03,120.44,2871,F,NWP,Y
2004,7/8/2004,SMI,8,34.03,120.44,2871,F,OTH,
98,6/28/1998,ANI,9,37.18,122.4,2872,F,,
96,6/30/1996,ANI,9,37.18,122.4,2872,F,,
96,7/4/1996,ANI,9,37.18,122.4,2872,F,,
98,7/6/1998,ANI,9,37.18,122.4,2872,F,,
96,7/6/1996,ANI,9,37.18,122.4,2872,F,,
96,7/7/1996,ANI,9,37.18,122.4,2872,F,,
96,7/10/1996,ANI,9,37.18,122.4,2872,F,,
96,7/12/1996,ANI,9,37.18,122.4,2872,F,,
96,7/14/1996,ANI,9,37.18,122.4,2872,F,,
96,7/20/1996,ANI,9,37.18,122.4,2872,F,,
96,7/21/1996,ANI,9,37.18,122.4,2872,F,,
96,7/28/1996,ANI,9,37.18,122.4,2872,F,,
96,8/1/1996,ANI,9,37.18,122.4,2872,F,,
96,8/2/1996,ANI,9,37.18,122.4,2872,F,,
97,7/14/1997,SMI,8,34.03,120.44,2872,F,EAC,
97,7/8/1997,SMI,8,34.03,120.44,2872,F,WAC,
2001,5/30/2001,SMI,8,34.03,120.44,2872,F,EJR,
2001,6/18/2001,SMI,8,34.03,120.44,2872,F,WTB,
2003,6/9/2003,ANI,9,37.18,122.4,2872,F,17,
99,6/2/1999,SMI,8,34.03,120.44,2873,F,WAC,
98,7/26/1998,ANI,9,37.18,122.4,2874,F,,
98,7/23/1998,ANI,9,37.18,122.4,2874,F,,
98,7/6/1998,ANI,9,37.18,122.4,2874,F,,
98,7/13/1998,ANI,9,37.18,122.4,2874,F,,
98,7/14/1998,ANI,9,37.18,122.4,2874,F,,
98,7/17/1998,ANI,9,37.18,122.4,2874,F,,
98,7/27/1998,ANI,9,37.18,122.4,2874,F,,
98,8/3/1998,ANI,9,37.18,122.4,2874,F,,
98,7/23/1998,ANI,9,37.18,122.4,2874,F,,
98,6/17/1998,FAR,10,37.72,123.02,2874,F,SLC,
95,7/1/1995,SMI,8,34.03,120.44,2874,F,EAC,N
96,6/30/1996,SMI,8,34.03,120.44,2874,F,EJR,
97,5/29/1997,SMI,8,34.03,120.44,2874,F,SCV,
98,7/2/1998,SMI,8,34.03,120.44,2874,F,CWP,
2001,6/8/2001,SMI,8,34.03,120.44,2874,F,ETB,
2001,6/9/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,6/14/2001,SMI,8,34.03,120.44,2874,F,ETB,
2001,6/10/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,6/13/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,6/18/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,6/21/2001,SMI,8,34.03,120.44,2874,F,ETB,
2001,6/24/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,6/25/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2001,7/5/2001,SMI,8,34.03,120.44,2874,F,ETB,Y
2003,6/9/2003,SMI,8,34.03,120.44,2874,F,ETB,
2003,6/13/2003,SMI,8,34.03,120.44,2874,F,ETB,Y
2003,6/19/2003,SMI,8,34.03,120.44,2874,F,ETB,
2003,6/21/2003,SMI,8,34.03,120.44,2874,F,ETB,
2003,6/30/2003,SMI,8,34.03,120.44,2874,F,ETB,
2003,7/7/2003,SMI,8,34.03,120.44,2874,F,ETB,
2003,7/14/2003,SMI,8,34.03,120.44,2874,F,ETB,
2004,6/22/2004,SMI,8,34.03,120.44,2874,F,CTB,Y
2005,6/21/2005,SMI,8,34.03,120.44,2874,F,ETB,
2005,6/24/2005,SMI,8,34.03,120.44,2874,F,ETB,
2005,6/29/2005,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/10/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/11/2006,SMI,8,34.03,120.44,2874,F,ETB,Y
2006,6/14/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/15/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/21/2006,SMI,8,34.03,120.44,2874,F,ETB,Y
2006,6/26/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/22/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/25/2006,SMI,8,34.03,120.44,2874,F,ETB,
2006,6/29/2006,SMI,8,34.03,120.44,2874,F,ETB,Y
2007,6/19/2007,SMI,8,34.03,120.44,2874,F,ETB,
2007,6/21/2007,SMI,8,34.03,120.44,2874,F,ETB,
2007,6/25/2007,SMI,8,34.03,120.44,2874,F,ETB,
2007,6/27/2007,SMI,8,34.03,120.44,2874,F,ETB,
2007,7/10/2007,SMI,8,34.03,120.44,2874,F,ETB,
2008,6/14/2008,SMI,8,34.03,120.44,2874,F,ETB,
2008,6/16/2008,SMI,8,34.03,120.44,2874,F,ETB,
2008,6/17/2008,SMI,8,34.03,120.44,2874,F,ETB,
2008,6/20/2008,SMI,8,34.03,120.44,2874,F,ETB,
2008,7/5/2008,SMI,8,34.03,120.44,2874,F,ETB,Y
2008,7/8/2008,SMI,8,34.03,120.44,2874,F,ETB,
98,6/12/1998,ANI,9,37.18,122.4,2875,F,,
96,7/7/1996,ANI,9,37.18,122.4,2875,F,,
96,7/9/1996,ANI,9,37.18,122.4,2875,F,,
96,7/14/1996,ANI,9,37.18,122.4,2875,F,,
98,7/20/1998,ANI,9,37.18,122.4,2875,F,,
96,7/5/1996,ANI,9,37.18,122.4,2875,F,,
95,8/14/1995,FAR,10,37.72,123.02,2875,F,LOW,
97,5/21/1997,SMI,8,34.03,120.44,2875,F,EAC,
97,6/4/1997,SMI,8,34.03,120.44,2875,F,EAC,
97,5/25/1997,SMI,8,34.03,120.44,2875,F,WAC,
99,6/1/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/1/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/1/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/4/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/6/1999,SMI,8,34.03,120.44,2875,F,EACS,Y
99,6/7/1999,SMI,8,34.03,120.44,2875,F,EAC,Y
99,6/9/1999,SMI,8,34.03,120.44,2875,F,WAC,Y
99,6/10/1999,SMI,8,34.03,120.44,2875,F,EAC,Y
99,6/14/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/19/1999,SMI,8,34.03,120.44,2875,F,EAC,Y
99,6/20/1999,SMI,8,34.03,120.44,2875,F,EAC,
99,6/25/1999,SMI,8,34.03,120.44,2875,F,EAC,Y
99,6/26/1999,SMI,8,34.03,120.44,2875,F,EAC,
2000,6/3/2000,SMI,8,34.03,120.44,2875,F,OCV,
2000,6/9/2000,SMI,8,34.03,120.44,2875,F,WAC,
2000,6/12/2000,SMI,8,34.03,120.44,2875,F,WAC,
2000,6/5/2000,SMI,8,34.03,120.44,2875,F,LNC,
2000,6/4/2000,SMI,8,34.03,120.44,2875,F,WAC,
2000,6/17/2000,SMI,8,34.03,120.44,2875,F,WAC,
2000,6/18/2000,SMI,8,34.03,120.44,2875,F,WAC,
2000,6/18/2000,SMI,8,34.03,120.44,2875,F,EACS,
2000,6/20/2000,SMI,8,34.03,120.44,2875,F,LTC,
2001,6/8/2001,SMI,8,34.03,120.44,2875,F,EACS,Y
2001,6/6/2001,SMI,8,34.03,120.44,2875,F,EACS,Y
2001,6/9/2001,SMI,8,34.03,120.44,2875,F,EACS,Y
2001,6/3/2001,SMI,8,34.03,120.44,2875,F,LTC,Y
2001,5/28/2001,SMI,8,34.03,120.44,2875,F,LTC,
2001,5/30/2001,SMI,8,34.03,120.44,2875,F,LTC,
2001,6/1/2001,SMI,8,34.03,120.44,2875,F,LTC,Y
2001,5/29/2001,SMI,8,34.03,120.44,2875,F,OCV,
2001,5/31/2001,SMI,8,34.03,120.44,2875,F,LTC,Y
2001,6/2/2001,SMI,8,34.03,120.44,2875,F,LTC,Y
2001,6/13/2001,SMI,8,34.03,120.44,2875,F,EACS,Y
2001,6/16/2001,SMI,8,34.03,120.44,2875,F,EACS,
2001,6/26/2001,SMI,8,34.03,120.44,2875,F,EACS,
2001,6/27/2001,SMI,8,34.03,120.44,2875,F,EACS,
2001,6/22/2001,SMI,8,34.03,120.44,2875,F,EACS,
2001,7/19/2001,SMI,8,34.03,120.44,2875,F,EACS,
